/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur,/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered
1610883555,724654912,,1082,30.0,"[2069, 126, 3843, 351]",42.5476419927165,0,-0.032532857122010185,"[-0.09981935283963067, 0.19806508614139812]",rh_l,0.03265625,"[1.174638896372926e-06, 0.00026311908732168376, 0.00017854510224424303, 0.0, 0.00042208691593259573, 2.4275870600831695e-05, 0.0, 9.279647201765329e-05, 0.0]",0.19153792983205795,"[0.09313340168603322, -0.10335355434039646]",-1.2922323343840743,1610883555,720793333,rh_l,199405,"[0.0, 0.0, 0.0, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0]",0.031700520833333336,0.14790618286298216,"[0.10410445091558178, 0.11902146854858535]",0.037273465562394074,1610883555,722712993,,1273,"[0, 0, 0, 0]","[-72, -7, 68, -9]","[1993, 126, 3920, 351]","[-37, 0, 31, 0]"
1610883555,749241113,,1083,30.0,"[2069, 126, 3843, 351]",40.951601722303046,0,-0.09315723114550876,"[-0.11530203615716365, 0.02193193004841205]",rh_l,0.034231770833333335,"[0.0, 0.00022357291891239583, 0.0001801112957764417, 0.0, 0.0005346264806576073, 4.620246181730181e-05, 0.0, 4.42447308159899e-05, 0.0]",-1.0300988356886909,"[0.10381595392055648, -0.09726131608976796]",-1.180680161113341,1610883555,737705824,rh_l,199406,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03228645833333334,-6.595845240700094,"[-0.6316368318849813, -0.3602212264667874]",-0.029625563954539656,1610883555,745484113,,1274,"[0, 0, 0, 0]","[239, -7, -250, -9]","[1992, 126, 3920, 351]","[27, 0, -29, 0]"
1610883555,771071910,,1084,30.0,"[2069, 126, 3843, 351]",46.13383782832505,0,0.024537988543892393,"[-0.11554624219770573, 0.030854698758136522]",rh_l,0.033515625,"[0.0, 0.0002451079781167209, 0.00016953953308984637, 0.0, 0.0004375030694063753, 3.328143429826014e-05, 0.0, 0.00011863852705573663, 2.7408239020587644e-06]",-0.5731687383241054,"[0.09320956820956822, -0.08693944943944944]",-1.2694820095937347,1610883555,766891013,rh_l,199407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03207552083333333,3.0427025324521155,"[0.36341672178269135, -0.3536679735162421]",-0.004300351811328396,1610883555,770478963,,1275,"[2, 0, -2, 0]","[192, -7, -201, -9]","[2002, 126, 3910, 351]","[-4, 0, 2, 0]"
1610883555,797297954,,1085,30.0,"[2069, 126, 3843, 351]",38.35213006226969,0,0.024537988543892393,"[-0.11554624219770573, 0.030854698758136522]",rh_l,0.033515625,"[0.0, 0.0002451079781167209, 0.00016953953308984637, 0.0, 0.0004375030694063753, 3.328143429826014e-05, 0.0, 0.00011863852705573663, 2.7408239020587644e-06]",-0.5731687383241054,"[0.09320956820956822, -0.08693944943944944]",-1.2694820095937347,1610883555,766891013,rh_l,199407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03207552083333333,3.0427025324521155,"[0.36341672178269135, -0.3536679735162421]",-0.004300351811328396,1610883555,793482065,,1276,"[11, 0, -11, 0]","[154, -7, -164, -9]","[2012, 126, 3900, 351]","[-8, 0, 4, 0]"
1610883555,820071935,,1086,30.0,"[2069, 126, 3843, 351]",44.3185122569738,0,-0.02583698606307501,"[-0.10319220642240305, 0.0013802251079043759]",rh_l,0.034453125,"[0.0, 0.00021257891785353422, 0.00017384655075147748, 0.0, 0.0005212018149904907, 3.602225842769258e-05, 0.0, 9.007868357002735e-05, 7.830926165297569e-07]",-0.9004756139464014,"[0.09309604794298676, -0.07690179246301695]",-1.2244295081814256,1610883555,803176205,rh_l,199408,"[0.0, 0.0, 0.000743937911465764, 0.0, 0.0, 0.0, 0.0, 0.0007032477878965437, 0.0]",0.03314322916666666,-1.241622241169596,"[0.0031285563152444445, -0.276632323633081]",-0.03797558727461783,1610883555,818783044,,1277,"[20, 0, -20, 0]","[126, -7, -127, -9]","[2020, 126, 3891, 351]","[-4, 0, 0, 0]"
1610883555,843076944,,1087,30.0,"[2069, 126, 3843, 351]",43.71571212673928,0,-4.602602984617944,"[-0.03445525539219372, -0.6381034159104406]",rh_l,0.17071614583333333,"[1.1746387826860882e-05, 0.0006486233323812485, 0.0008202894241549075, 0.0, 0.0018767351284623146, 0.00039859412936493754, 0.0, 0.0011882508406415582, 0.0001789366506272927]",-0.5003850561610454,"[0.09343027120084549, -0.008245802325201319]",-1.287931643219267,1610883555,832781848,rh_l,199409,"[0.0, 1.950053956534248e-05, 0.015150384046137333, 0.0, 0.0005860910168848932, 0.007688894402235746, 0.0, 0.008700926788151264, 0.0030640417244285345]",0.061114583333333326,2.144933485749365,"[-0.011289174089504793, -2.319017024484678]",-0.945918414080929,1610883555,841465950,,1278,"[21, 0, -23, 0]","[108, -7, -105, -9]","[2025, 126, 3885, 351]","[-2, 0, 1, 0]"
1610883555,866102933,,1088,30.0,"[2069, 126, 3843, 351]",43.70250276116448,0,-4.602602984617944,"[-0.03445525539219372, -0.6381034159104406]",rh_l,0.17071614583333333,"[1.1746387826860882e-05, 0.0006486233323812485, 0.0008202894241549075, 0.0, 0.0018767351284623146, 0.00039859412936493754, 0.0, 0.0011882508406415582, 0.0001789366506272927]",-0.5003850561610454,"[0.09343027120084549, -0.008245802325201319]",-1.287931643219267,1610883555,832781848,rh_l,199409,"[0.0, 1.950053956534248e-05, 0.015150384046137333, 0.0, 0.0005860910168848932, 0.007688894402235746, 0.0, 0.008700926788151264, 0.0030640417244285345]",0.061114583333333326,2.144933485749365,"[-0.011289174089504793, -2.319017024484678]",-0.945918414080929,1610883555,864535093,,1279,"[18, 0, -19, 0]","[86, -7, -87, -9]","[2031, 126, 3880, 351]","[0, 0, -2, 0]"
1610883555,889118909,,1089,30.0,"[2069, 126, 3843, 351]",43.728929479961636,0,-3.7542676530044465,"[-0.22661990782737096, -1.001307465898138]",rh_l,0.3037239583333333,"[2.819133260345552e-05, 0.0006882447050884366, 0.0012775387149304152, 1.5661852330595138e-06, 0.001955302432179451, 0.0016050557605922222, 0.000194598498637788, 0.0023424848914146423, 0.000982440309599042]",-1.1258444695689307,"[0.12378247449198321, 0.05187620190835491]",-1.1823764988571928,1610883555,868210279,rh_l,199410,"[1.950053956534248e-05, 0.0006441320292651653, 0.028499500826001167, 0.0, 0.000938022043555975, 0.032334815710783005, 0.002561787609010935, 0.012377929873764515, 0.0044691553339362144]",0.115328125,-2.9793908841764436,"[-0.8567188112603044, -1.696998781389902]",-1.6902653732574167,1610883555,887526988,,1280,"[14, 0, -16, 0]","[75, -7, -72, -9]","[2034, 126, 3876, 351]","[0, 0, 0, 0]"
1610883555,912126064,,1090,30.0,"[2069, 126, 3843, 351]",43.73303304242652,0,0.33914226249189094,"[-0.10430458356459678, -0.8775886132826922]",rh_l,0.2917708333333333,"[3.602225842769258e-05, 0.0007233472424559295, 0.0012302937684580684, 0.0, 0.0019385687774047256, 0.0015619272598996758, 0.00011511461343616247, 0.002252525882795453, 0.0008804263779893517]",0.49928768303581883,"[0.12448949992349674, 0.04276980160146887]",-1.236295099361051,1610883555,903455444,rh_l,199411,"[3.900107913068496e-05, 0.0006060522282496095, 0.03341425210237503, 0.0, 0.0008991745417006314, 0.03507579118013382, 0.0018774260533973575, 0.008957811631262302, 0.0046084229834377766]",0.16683593749999998,1.5298155223236527,"[-0.020060210571110484, 0.2583730366104411]",-1.6038054745299366,1610883555,910558938,,1281,"[12, 0, -12, 0]","[62, -7, -62, -6]","[2038, 126, 3873, 350]","[0, 0, 0, 0]"
1610883555,935111999,,1091,30.0,"[2069, 126, 3843, 351]",43.7805079172886,0,0.33914226249189094,"[-0.10430458356459678, -0.8775886132826922]",rh_l,0.2917708333333333,"[3.602225842769258e-05, 0.0007233472424559295, 0.0012302937684580684, 0.0, 0.0019385687774047256, 0.0015619272598996758, 0.00011511461343616247, 0.002252525882795453, 0.0008804263779893517]",0.49928768303581883,"[0.12448949992349674, 0.04276980160146887]",-1.236295099361051,1610883555,903455444,rh_l,199411,"[3.900107913068496e-05, 0.0006060522282496095, 0.03341425210237503, 0.0, 0.0008991745417006314, 0.03507579118013382, 0.0018774260533973575, 0.008957811631262302, 0.0046084229834377766]",0.16683593749999998,1.5298155223236527,"[-0.020060210571110484, 0.2583730366104411]",-1.6038054745299366,1610883555,933510065,,1282,"[10, 0, -9, 0]","[55, -7, -51, -9]","[2040, 126, 3870, 351]","[0, 0, 0, 0]"
1610883555,957097053,,1092,30.0,"[2069, 126, 3843, 351]",47.19435599113341,0,0.16454216166641022,"[-0.1358611249213053, -0.9068123503044244]",rh_l,0.2864713541666667,"[3.915462912118528e-06, 0.0006808728794567287, 0.001054122461937368, 1.957731456059264e-06, 0.001952902297489345, 0.001530904439277947, 0.00019499004702083766, 0.002249496290460229, 0.0009236499899998307]",-0.3512443946309736,"[0.1178665580135968, 0.05886664242534435]",-1.1973254736745336,1610883555,935662868,rh_l,199412,"[0.0, 0.0011927575105801225, 0.02671988494694233, 7.830926188034937e-05, 0.0006651680450886488, 0.028265804052352905, 0.0005868587759323418, 0.005225530359894037, 0.0032444598618894815]",0.21742708333333333,-1.2099578558818465,"[0.20563401499914866, -0.499786658624902]",-1.575804639905433,1610883555,956501960,,1283,"[8, 0, -8, 0]","[39, -7, -44, -9]","[2043, 126, 3868, 351]","[0, 0, 0, 0]"
1610883555,980083942,,1093,30.0,"[2069, 126, 3843, 351]",43.73668130011783,0,0.12828526215974745,"[-0.13329746175828966, -0.8816399859114961]",rh_l,0.2811328125,"[1.9968860215158202e-05, 0.0005802715895697474, 0.0009444986935704947, 0.0, 0.0019358048448339105, 0.0015394034562632442, 0.00016640716057736427, 0.0023152916692197323, 0.0009271600865758955]",-0.04168718823158672,"[0.11720293508538607, 0.06514089865486282]",-1.21006636165059,1610883555,977277482,rh_l,199413,"[0.0, 0.014408904127776623, 0.06119745597243309, 0.0, 0.015622696839272976, 0.04735161364078522, 0.0003718922089319676, 0.013820354826748371, 0.003460654988884926]",0.26676302083333336,0.3061637908273386,"[0.015946872130322608, -0.15077050166843967]",-1.5449801902608684,1610883555,978841066,,1284,"[6, 0, -6, 0]","[36, -7, -37, -9]","[2045, 126, 3866, 351]","[0, 0, 0, 0]"
1610883556,3137111,,1094,30.0,"[2069, 126, 3843, 351]",43.61479509603086,0,0.22957097406576774,"[-0.17119005765028744, -0.4275254671624051]",rh_l,0.27533854166666666,"[3.1715248042019084e-05, 0.0005479068495333195, 0.000927732908166945, 2.7408239020587644e-06, 0.001884615165181458, 0.0015218574553728104, 0.00012020471331197768, 0.0022294323425740004, 0.0010023892391473055]",-0.28406215427842935,"[0.12226983151153203, 0.06636361486806014]",-1.2336163534361013,1610883556,2517044,rh_l,199414,"[3.9154630940174684e-05, 0.042639389634132385, 0.07480407506227493, 0.0, 0.03382959961891174, 0.05978189781308174, 0.0002740823838394135, 0.02049691043794155, 0.0036180412862449884]",0.2876875,0.9330586555151518,"[-0.20075215354949372, -0.0484444307392228]",-0.578545398524126,1610883556,1511096,,1285,"[5, 0, -5, 0]","[33, -7, -34, -9]","[2046, 126, 3864, 351]","[0, 0, 0, 0]"
1610883556,26082992,,1095,30.0,"[2069, 126, 3843, 351]",44.7187316750717,0,0.22957097406576774,"[-0.17119005765028744, -0.4275254671624051]",rh_l,0.27533854166666666,"[3.1715248042019084e-05, 0.0005479068495333195, 0.000927732908166945, 2.7408239020587644e-06, 0.001884615165181458, 0.0015218574553728104, 0.00012020471331197768, 0.0022294323425740004, 0.0010023892391473055]",-0.28406215427842935,"[0.12226983151153203, 0.06636361486806014]",-1.2336163534361013,1610883556,2517044,rh_l,199414,"[3.9154630940174684e-05, 0.042639389634132385, 0.07480407506227493, 0.0, 0.03382959961891174, 0.05978189781308174, 0.0002740823838394135, 0.02049691043794155, 0.0036180412862449884]",0.2876875,0.9330586555151518,"[-0.20075215354949372, -0.0484444307392228]",-0.578545398524126,1610883556,24667978,,1286,"[4, 0, -4, 0]","[30, -7, -27, -9]","[2048, 126, 3863, 351]","[0, 0, 0, 0]"
1610883556,48099994,,1096,30.0,"[2069, 126, 3843, 351]",46.257984824422095,0,-0.10985770385888118,"[-0.008760740731109754, -0.07985189941716764]",rh_l,0.27990885416666667,"[1.3312573173607234e-05, 0.0005685251671820879, 0.0009792572818696499, 0.0, 0.0019001741893589497, 0.001586153986863792, 0.00015975088172126561, 0.0022396447602659464, 0.0009702516836114228]",0.09366378587281936,"[0.12412413027731445, 0.06464257471142158]",-1.1882383845182016,1610883556,44119156,rh_l,199415,"[0.003054060973227024, 0.08984021097421646, 0.06814686208963394, 0.0, 0.04929567873477936, 0.058489952236413956, 7.830926188034937e-05, 0.02110373042523861, 0.004440749064087868]",0.28292447916666663,-1.0907611834201998,"[-0.044572226664415834, 0.04136905733628515]",0.15033659130498706,1610883556,47523021,,1287,"[3, 0, -3, 0]","[28, -7, -24, -9]","[2048, 126, 3862, 351]","[0, 0, 0, 0]"
1610883556,73076963,,1097,30.0,"[2069, 126, 3843, 351]",40.22695797287707,0,-0.014020197139575235,"[0.010735918297976718, -0.14091530997726381]",rh_l,0.2802604166666667,"[1.6444942957605235e-05, 0.0005242804763838649, 0.0010317243868485093, 1.174638896372926e-06, 0.0019174021435901523, 0.0015309459995478392, 0.00014604676107410342, 0.002270185388624668, 0.0009894374525174499]",-0.2599194299795641,"[0.12218271298484079, 0.06581971619720182]",-1.182267910193534,1610883556,69194588,rh_l,199416,"[0.002740823896601796, 0.09784740954637527, 0.023648321628570557, 0.0, 0.042247842997312546, 0.025152472779154778, 3.9154630940174684e-05, 0.015485425479710102, 0.002464438322931528]",0.28062239583333337,-0.23810055693826426,"[0.07742308457432187, -0.046944016190039795]",0.0797040993786938,1610883556,72158098,,1288,"[2, 0, -2, 0]","[24, -7, -21, -9]","[2049, 126, 3861, 351]","[0, 0, 0, 0]"
1610883556,96211910,,1098,30.0,"[2069, 126, 3843, 351]",43.47420137233359,0,-0.014020197139575235,"[0.010735918297976718, -0.14091530997726381]",rh_l,0.2802604166666667,"[1.6444942957605235e-05, 0.0005242804763838649, 0.0010317243868485093, 1.174638896372926e-06, 0.0019174021435901523, 0.0015309459995478392, 0.00014604676107410342, 0.002270185388624668, 0.0009894374525174499]",-0.2599194299795641,"[0.12218271298484079, 0.06581971619720182]",-1.182267910193534,1610883556,69194588,rh_l,199416,"[0.002740823896601796, 0.09784740954637527, 0.023648321628570557, 0.0, 0.042247842997312546, 0.025152472779154778, 3.9154630940174684e-05, 0.015485425479710102, 0.002464438322931528]",0.28062239583333337,-0.23810055693826426,"[0.07742308457432187, -0.046944016190039795]",0.0797040993786938,1610883556,94652891,,1289,"[2, 0, -2, 0]","[21, -7, -21, -9]","[2050, 126, 3861, 351]","[0, 0, 0, 0]"
1610883556,120100975,,1099,30.0,"[2069, 126, 3843, 351]",42.16016484897221,0,0.07734618138869886,"[-0.03171652665334452, -0.12301498383462732]",rh_l,0.27763020833333335,"[2.1535046471399255e-05, 0.0004913905868306756, 0.0008989902562461793, 0.0, 0.0017928904853761196, 0.0015853708609938622, 0.00022866303334012628, 0.002279191045090556, 0.0010505187092348933]",-0.32876674031292835,"[0.12240810966540262, 0.07977173141088341]",-1.1294164958255606,1610883556,103200253,rh_l,199417,"[0.003093215636909008, 0.06123783811926842, 0.005755269899964333, 0.0, 0.02263137511909008, 0.012214555405080318, 0.0, 0.007595537230372429, 0.0013886842643842101]",0.2788541666666667,-1.554194407548668,"[-0.006628209757457525, -0.41028502791171956]",0.06226490332315153,1610883556,119118928,,1290,"[1, 0, -2, 0]","[18, -7, -18, -9]","[2051, 126, 3860, 351]","[0, 0, 0, 0]"
1610883556,142077922,,1100,30.0,"[2069, 126, 3843, 351]",45.7663618706763,0,-0.002009648990398535,"[-0.06917526828301833, 0.02946591782807544]",rh_l,0.2776953125,"[4.307009294279851e-05, 0.0005794885219074786, 0.0010501272045075893, 0.0, 0.0018097269348800182, 0.0015732330502942204, 0.0001683649024926126, 0.0021527213975787163, 0.0009737755754031241]",0.013436089351540304,"[0.1279590257822077, 0.05995736457475098]",-1.1947645687348865,1610883556,135596043,rh_l,199418,"[0.0020751953125, 0.02748654969036579, 0.002466280944645405, 0.0, 0.011981315910816193, 0.004717288073152304, 3.9154630940174684e-05, 0.0033084892202168703, 0.0009780979016795754]",0.2781666666666666,2.017177939149682,"[-0.17134683601804643, 0.6116340066450742]",0.03620592109312233,1610883556,141455888,,1291,"[1, 0, -1, 0]","[18, -7, -19, -9]","[2051, 126, 3860, 351]","[0, 0, -1, 0]"
1610883556,166735887,,1101,30.0,"[2069, 126, 3843, 351]",40.81292996915412,0,-0.002009648990398535,"[-0.06917526828301833, 0.02946591782807544]",rh_l,0.2776953125,"[4.307009294279851e-05, 0.0005794885219074786, 0.0010501272045075893, 0.0, 0.0018097269348800182, 0.0015732330502942204, 0.0001683649024926126, 0.0021527213975787163, 0.0009737755754031241]",0.013436089351540304,"[0.1279590257822077, 0.05995736457475098]",-1.1947645687348865,1610883556,135596043,rh_l,199418,"[0.0020751953125, 0.02748654969036579, 0.002466280944645405, 0.0, 0.011981315910816193, 0.004717288073152304, 3.9154630940174684e-05, 0.0033084892202168703, 0.0009780979016795754]",0.2781666666666666,2.017177939149682,"[-0.17134683601804643, 0.6116340066450742]",0.03620592109312233,1610883556,163713932,,1292,"[1, 0, -1, 0]","[19, -7, -15, -9]","[2052, 126, 3859, 351]","[0, -1, -1, 0]"
1610883556,189291000,,1102,30.0,"[2069, 126, 3843, 351]",44.80663184095546,0,0.10847828160567183,"[0.022783189131643917, -0.06761657939646597]",rh_l,0.27298177083333336,"[1.4878758520353585e-05, 0.0004835596773773432, 0.0008707989472895861, 3.9154630826487846e-07, 0.0018230394925922155, 0.001483568805269897, 0.0002490234328433871, 0.0022823233157396317, 0.0010011838749051094]",-0.4793188004494427,"[0.11670334911928047, 0.08315423665292496]",-1.1282527051098135,1610883556,179047521,rh_l,199419,"[0.000861401844304055, 0.017306344583630562, 0.0015268769348040223, 0.0, 0.004855174105614424, 0.0021726980339735746, 3.9154630940174684e-05, 0.0023491240572184324, 0.00041104681440629065]",0.2776953125,-1.5307157934897633,"[0.2590401335238175, -0.5338569168619298]",0.011987382601103148,1610883556,187513113,,1293,"[0, 0, -1, 0]","[20, -7, -16, -9]","[2052, 126, 3859, 351]","[0, -1, -1, 0]"
1610883556,211081027,,1103,30.0,"[2069, 126, 3843, 351]",46.185145625722626,0,0.09677292921348934,"[0.00567864140328625, -0.04274012532059386]",rh_l,0.270546875,"[1.0180203389609233e-05, 0.000503920076880604, 0.0008332104771398008, 3.52391657543194e-06, 0.0018770728493109345, 0.0015086277853697538, 0.0001828521053539589, 0.002221242059022188, 0.0009949191007763147]",-0.11697932116074264,"[0.11997665800365769, 0.07898378092212914]",-1.1463921227698595,1610883556,204208440,rh_l,199420,"[0.000939711055252701, 0.008770636282861233, 0.000743937911465764, 0.0, 0.0020751953125, 0.0009199034539051354, 0.0, 0.0014290671097114682, 0.00013696443056687713]",0.2758229166666667,0.7209362130233005,"[-0.13009496530620415, 0.16575132771564569]",0.053313509215577246,1610883556,210485935,,1294,"[0, 0, 0, 0]","[16, -7, -16, -9]","[2052, 126, 3859, 351]","[0, -1, -1, 0]"
1610883556,234107017,,1104,30.0,"[2069, 126, 3843, 351]",43.63566754403304,0,0.09677292921348934,"[0.00567864140328625, -0.04274012532059386]",rh_l,0.270546875,"[1.0180203389609233e-05, 0.000503920076880604, 0.0008332104771398008, 3.52391657543194e-06, 0.0018770728493109345, 0.0015086277853697538, 0.0001828521053539589, 0.002221242059022188, 0.0009949191007763147]",-0.11697932116074264,"[0.11997665800365769, 0.07898378092212914]",-1.1463921227698595,1610883556,204208440,rh_l,199420,"[0.000939711055252701, 0.008770636282861233, 0.000743937911465764, 0.0, 0.0020751953125, 0.0009199034539051354, 0.0, 0.0014290671097114682, 0.00013696443056687713]",0.2758229166666667,0.7209362130233005,"[-0.13009496530620415, 0.16575132771564569]",0.053313509215577246,1610883556,232583999,,1295,"[0, 0, 0, 0]","[17, -7, -13, -9]","[2052, 126, 3858, 351]","[0, -1, -2, 0]"
1610883556,257128000,,1105,30.0,"[2069, 126, 3843, 351]",43.72391506041052,0,0.06845292019375254,"[-0.02207700530703141, -0.019228038158388822]",rh_l,0.268359375,"[5.090101694804616e-06, 0.0005242804763838649, 0.0008915508515201509, 0.0, 0.0017987636383622885, 0.0014498959062620997, 0.0001977308711502701, 0.0022040139883756638, 0.0009984431089833379]",0.036715140612262775,"[0.12193733971026544, 0.07672714355028763]",-1.1633408256748041,1610883556,236164710,rh_l,199421,"[0.00015661852376069874, 0.002036040648818016, 0.000195773143786937, 0.0, 0.0012529481900855899, 0.00029358293977566063, 0.0, 0.0002740823838394135, 0.00021527368517126888]",0.27344270833333334,0.5303717519267629,"[-0.06135514897726644, 0.07061641962098542]",0.06980813268224281,1610883556,255774974,,1296,"[0, 0, 0, 0]","[17, -7, -13, -9]","[2052, 126, 3858, 351]","[0, -1, -2, 0]"
1610883556,280088901,,1106,30.0,"[2069, 126, 3843, 351]",43.809774491064246,0,0.1979631880158512,"[-0.03797680516703165, 0.01786690065699209]",rh_l,0.26143229166666665,"[3.1323704661190277e-06, 0.00044714583782479167, 0.0007302338490262628, 0.0, 0.0018089436925947666, 0.0015740160597488284, 0.00017854510224424303, 0.0021464566234499216, 0.0009729925077408552]",0.18824337568173405,"[0.124951083630982, 0.08459365616951037]",-1.135468014198093,1610883556,271156485,rh_l,199422,"[3.9154630940174684e-05, 0.001018020324409008, 0.00011746388190658763, 0.0, 0.00011746388190658763, 0.000195773143786937, 0.0, 0.000195773143786937, 5.8655172324506566e-05]",0.270203125,-0.7965532322013117,"[-0.08612720905745871, -0.22481033383481502]",0.09393153400767326,1610883556,278458118,,1297,"[0, 0, 0, 0]","[18, -7, -14, -9]","[2052, 126, 3857, 351]","[0, -1, 0, 0]"
1610883556,306117057,,1107,30.0,"[2069, 126, 3843, 351]",38.59954721981926,0,-0.09080911966242759,"[-0.00892047939457837, -0.06850687003374326]",rh_l,0.2643229166666667,"[7.04783315086388e-06, 0.0005007876898162067, 0.0007995375199243426, 0.0, 0.0017744876677170396, 0.0015242896042764187, 0.00017110572662204504, 0.002177388872951269, 0.000993744470179081]",-0.1494224553889899,"[0.12578078817733993, 0.07887139338494019]",-1.1459358892220353,1610883556,302988365,rh_l,199423,"[0.0, 0.00015661852376069874, 5.8655172324506566e-05, 0.0, 3.9154630940174684e-05, 3.9154630940174684e-05, 0.0, 7.830926188034937e-05, 5.8655172324506566e-05]",0.26752864583333336,0.3288487837960622,"[-0.026065207155780045, 0.17976515319139738]",0.07617163987326746,1610883556,304470062,,1298,"[0, 0, 0, 0]","[15, -7, -10, -9]","[2052, 126, 3857, 351]","[0, 0, -1, 0]"
1610883556,329229116,,1108,30.0,"[2069, 126, 3843, 351]",44.15010368311913,0,-0.09080911966242759,"[-0.00892047939457837, -0.06850687003374326]",rh_l,0.2643229166666667,"[7.04783315086388e-06, 0.0005007876898162067, 0.0007995375199243426, 0.0, 0.0017744876677170396, 0.0015242896042764187, 0.00017110572662204504, 0.002177388872951269, 0.000993744470179081]",-0.1494224553889899,"[0.12578078817733993, 0.07887139338494019]",-1.1459358892220353,1610883556,302988365,rh_l,199423,"[0.0, 0.00015661852376069874, 5.8655172324506566e-05, 0.0, 3.9154630940174684e-05, 3.9154630940174684e-05, 0.0, 7.830926188034937e-05, 5.8655172324506566e-05]",0.26752864583333336,0.3288487837960622,"[-0.026065207155780045, 0.17976515319139738]",0.07617163987326746,1610883556,327608108,,1299,"[0, 0, 0, 0]","[15, -7, -11, -9]","[2053, 126, 3857, 351]","[0, 0, -2, 0]"
